FacilityType,Risk_Clean,Zip_Clean,Month,InspectionType_Clean,Result_Clean
2,3,26,10,2,0
9,3,53,10,2,0
4,3,5,10,2,1
2,3,20,10,2,1
2,3,26,10,2,1
2,3,53,10,2,4
2,3,35,10,4,1
4,3,29,10,2,2
2,2,22,10,2,1
2,3,16,10,2,1
6,3,47,10,2,1
2,3,19,10,2,1
2,3,26,10,4,2
3,3,4,10,1,1
4,3,5,10,4,1
5,3,42,10,1,1
3,3,4,10,4,1
4,3,38,10,4,2
2,3,33,10,4,2
1,1,6,10,2,0
1,1,15,10,2,1
2,3,34,10,2,1
2,3,13,10,2,1
2,3,29,10,2,2
2,3,23,10,10,1
2,3,12,10,2,1
2,3,12,10,2,0
9,3,21,10,2,0
2,3,41,10,8,1
2,3,16,10,4,1
2,2,28,10,2,1
1,2,41,10,2,4
5,3,34,10,2,4
6,3,47,10,2,1
44,3,42,10,1,1
2,2,8,10,2,1
2,3,25,10,2,1
4,3,5,10,4,0
2,3,13,10,4,1
2,2,43,10,2,2
2,3,22,10,1,1
1,2,29,10,2,1
1,3,24,10,2,1
2,2,15,10,4,1
1,2,35,10,2,2
2,1,15,10,2,4
3,3,26,10,2,1
9,3,16,10,4,1
135,3,40,6,2,6
1,2,38,10,1,0
2,2,28,10,2,1
2,3,31,10,1,6
2,2,13,10,2,2
1,2,60,10,2,0
1,1,15,10,2,1
5,3,34,10,2,1
2,3,9,10,8,0
2,3,19,10,6,1
9,2,53,10,2,0
2,3,19,10,2,0
1,2,8,10,2,2
2,2,23,10,2,2
4,3,29,10,2,1
2,3,16,10,2,0
1,3,47,10,8,1
2,2,41,10,3,1
2,3,56,10,2,1
2,3,12,10,2,0
2,3,25,10,2,1
9,2,29,10,2,2
1,3,24,10,2,1
2,3,19,10,5,1
2,3,35,10,6,1
2,3,35,10,2,4
2,3,16,10,2,1
2,2,39,10,4,1
2,3,7,10,2,1
1,2,41,10,2,2
2,3,26,10,2,4
2,2,27,10,2,1
2,3,7,10,2,2
1,1,15,10,2,1
2,3,20,10,2,1
2,3,45,10,1,1
2,2,1,10,2,0
2,2,1,10,4,2
3,3,10,10,2,2
2,3,20,10,2,4
2,3,7,10,2,1
2,3,23,10,2,1
1,3,31,10,5,1
2,3,60,10,2,1
7,3,40,10,1,1
2,3,34,10,2,0
2,3,35,10,8,1
2,3,24,10,3,1
2,3,60,10,2,2
2,3,10,10,2,1
1,1,14,10,1,0
2,2,30,10,2,1
2,2,45,10,2,4
2,2,45,10,2,4
2,3,10,10,2,4
1,2,22,10,2,0
2,2,36,10,2,0
2,3,9,10,6,2
2,3,10,10,2,1
2,3,24,10,6,1
2,3,3,10,5,0
1,1,15,10,2,1
2,3,12,10,2,1
2,2,41,10,2,1
9,2,31,10,2,4
13,1,35,10,4,0
2,3,26,10,2,0
2,3,33,10,2,2
2,2,46,10,4,1
4,3,5,10,2,0
2,3,30,10,3,1
2,3,10,10,2,0
2,2,27,10,2,1
6,3,34,10,1,1
2,3,10,10,2,0
2,3,46,10,2,0
2,3,20,10,10,1
2,3,23,10,2,1
2,3,26,10,2,1
2,2,47,10,4,1
1,1,24,10,5,0
2,3,7,10,2,0
1,1,14,10,1,1
9,3,16,10,5,0
4,1,36,10,2,1
1,2,19,10,2,0
2,2,51,10,2,6
1,1,14,10,2,1
1,1,14,10,1,1
1,2,22,10,2,1
2,3,13,5,1,5
2,2,45,10,5,0
2,2,53,10,4,1
2,2,22,10,2,1
2,2,51,10,2,1
2,3,60,10,2,1
2,2,15,10,2,1
2,2,15,10,2,1
7,3,4,10,2,2
2,3,6,5,2,0
4,2,59,10,2,0
189,3,5,10,1,1
4,1,52,10,2,1
2,2,30,10,4,1
2,2,13,10,2,1
2,3,35,10,2,0
169,2,28,10,1,5
2,3,12,10,5,0
6,3,10,10,1,1
2,2,15,10,2,1
1,2,47,10,2,1
2,3,49,10,4,1
1,1,14,10,2,1
2,3,9,10,5,0
2,3,53,10,2,1
6,3,34,10,2,2
1,1,23,10,1,1
2,2,51,10,2,1
3,3,26,10,2,1
4,3,31,10,4,1
4,3,59,10,2,1
4,3,52,10,2,0
1,3,13,10,2,1
2,2,28,10,2,1
2,3,30,10,5,1
7,3,17,10,2,0
2,3,9,10,8,1
2,3,40,5,4,1
1,1,19,10,1,0
6,3,36,10,2,1
1,1,23,10,2,1
2,2,15,10,2,1
6,3,47,10,2,1
1,2,22,10,4,2
3,3,16,10,3,1
2,3,46,10,2,1
2,3,60,10,2,2
2,2,35,10,2,0
2,3,26,10,4,1
1,3,24,10,5,1
2,2,52,10,2,1
2,3,56,10,2,2
4,3,59,10,2,4
2,3,41,10,2,1
2,3,24,10,1,0
2,2,1,10,2,6
2,3,7,10,2,2
2,2,45,10,6,1
2,3,32,10,2,0
2,2,40,10,6,2
2,3,24,5,2,4
2,2,42,10,1,0
2,2,26,10,2,0
2,3,13,10,2,2
2,3,10,10,5,0
2,2,57,10,2,2
2,3,45,10,1,5
1,2,39,10,2,4
1,2,36,10,4,6
2,3,60,10,2,1
1,2,39,10,2,1
2,3,41,10,2,4
2,3,21,10,2,1
1,2,6,10,2,0
1,2,6,10,2,6
9,3,29,10,2,1
5,3,51,10,2,1
2,3,25,10,2,2
2,3,60,10,2,0
2,2,53,10,4,0
1,2,36,10,2,2
2,2,53,10,2,4
2,3,29,10,2,2
2,3,53,10,4,1
2,2,43,10,2,2
2,2,40,10,6,1
2,3,16,10,2,1
2,3,25,10,2,1
4,3,6,10,2,0
6,3,37,10,2,1
2,3,60,10,4,1
2,2,29,10,2,1
2,2,28,10,2,0
9,2,53,10,2,0
8,3,60,10,2,0
2,2,43,10,1,1
6,3,16,10,2,1
2,3,26,10,2,0
2,3,40,10,2,4
2,2,28,10,2,2
2,2,29,10,2,1
2,2,15,10,2,1
2,3,40,10,1,1
2,2,30,10,2,1
4,3,6,10,2,1
2,2,15,10,2,2
2,3,14,10,1,1
2,2,47,10,2,0
1,3,13,10,2,1
4,2,36,10,2,0
2,2,12,10,2,0
2,2,39,10,2,4
2,3,54,10,2,0
2,3,25,10,2,1
1,2,60,10,4,1
3,3,37,10,1,0
2,3,49,10,4,1
2,3,40,10,2,4
9,3,26,10,8,1
1,2,51,10,2,2
2,3,7,10,2,0
2,3,40,10,1,1
2,3,16,10,2,2
2,2,30,10,2,1
2,3,9,10,5,0
2,3,31,10,3,1
3,3,37,10,2,4
2,3,26,10,2,6
5,3,51,10,3,1
1,2,26,10,2,6
2,2,39,10,2,0
210,2,28,10,2,1
2,2,7,10,2,0
1,2,6,10,2,0
2,3,46,10,2,1
2,3,50,10,2,2
2,2,36,10,4,1
2,3,15,10,2,2
1,1,14,10,1,1
2,3,27,5,2,1
2,2,47,10,2,0
2,3,25,10,1,0
2,3,12,10,2,1
2,3,27,10,4,1
2,3,9,10,2,6
2,3,23,10,5,0
1,1,14,10,2,4
2,2,15,10,2,0
2,3,26,10,4,1
2,3,25,10,2,4
2,2,30,10,2,1
11,3,40,10,2,0
2,3,30,10,1,5
1,3,26,10,2,1
2,2,6,10,4,1
2,2,39,10,2,1
2,3,49,10,2,1
2,3,12,10,3,1
9,2,54,10,4,0
2,2,47,10,2,1
2,3,9,10,2,1
4,3,31,10,2,1
2,2,16,10,2,0
2,3,20,10,5,1
2,3,41,5,3,1
2,3,14,10,2,1
2,3,55,10,1,0
2,3,28,10,8,1
4,3,49,10,2,1
2,3,49,10,2,2
2,3,14,10,5,6
1,3,51,10,2,2
1,1,29,10,2,6
2,3,43,10,2,0
2,3,55,10,1,0
1,2,51,10,2,4
2,2,19,10,1,1
1,2,7,10,2,1
1,2,46,10,2,1
2,3,10,10,5,6
1,2,13,10,2,1
4,3,5,10,2,1
5,3,40,10,1,1
2,3,9,10,2,6
2,3,32,10,2,6
2,3,32,10,2,6
2,2,19,10,1,1
2,2,36,10,2,0
2,2,47,10,2,0
2,3,16,10,4,1
2,3,30,10,5,1
2,3,54,10,1,1
2,3,23,10,8,1
2,3,12,10,2,1
2,3,26,10,2,1
1,2,28,10,2,1
2,3,15,10,2,1
2,3,22,10,1,1
1,1,14,5,1,1
1,2,29,10,2,0
2,3,35,10,4,1
2,3,3,10,2,1
2,2,15,10,2,1
2,3,10,10,2,4
2,3,22,10,2,4
4,3,39,10,2,1
2,3,51,10,5,1
2,3,26,10,2,1
1,2,36,10,2,4
2,3,32,10,2,1
4,3,31,10,4,1
2,3,40,10,1,1
2,3,10,10,1,1
1,1,57,10,3,1
5,3,16,10,2,1
2,3,55,10,2,4
4,3,49,10,2,0
2,3,3,10,4,1
2,2,28,10,2,1
2,2,13,10,2,1
2,3,30,10,1,5
2,3,7,10,1,1
2,2,35,10,3,1
18,2,15,10,3,1
18,2,15,10,3,1
4,3,31,10,4,1
2,3,54,10,1,1
6,3,47,10,2,1
2,2,22,10,2,0
9,2,29,10,2,1
7,3,39,10,2,1
2,3,12,10,5,1
1,2,15,10,4,1
3,3,60,10,1,1
1,2,55,10,4,1
9,3,26,10,2,0
2,3,20,10,1,1
1,1,36,10,8,2
9,2,29,10,4,1
2,3,49,10,2,2
2,3,27,10,2,1
2,3,26,10,2,4
2,3,49,10,2,2
2,3,20,10,6,1
1,1,34,10,2,1
2,2,42,10,2,1
2,3,15,10,4,1
2,2,13,10,2,2
2,3,7,10,1,5
2,2,46,10,2,1
2,2,45,10,2,4
2,3,24,10,2,4
1,2,36,10,4,1
2,3,9,10,2,0
2,1,8,10,2,2
2,2,26,10,2,6
1,1,47,10,2,1
1,2,49,10,2,1
2,2,34,10,6,1
2,2,4,10,2,0
2,2,15,10,2,1
2,3,13,10,2,1
2,3,12,10,2,0
2,3,49,10,2,4
2,3,15,10,4,1
2,2,6,10,2,0
2,3,33,10,2,1
2,2,45,10,2,4
2,3,26,10,2,1
2,2,4,10,2,2
5,3,20,10,1,0
2,3,33,10,8,1
2,3,26,10,2,1
3,3,17,10,2,4
2,2,8,10,2,0
2,2,47,10,2,0
2,2,31,10,5,1
2,2,7,10,5,0
6,3,34,10,2,1
2,2,28,10,2,1
2,3,15,10,3,1
61,2,13,10,2,2
7,1,38,10,1,1
2,3,12,10,2,1
1,3,7,10,2,1
1,2,18,10,9,1
28,1,15,10,2,1
2,3,49,10,2,1
13,1,53,10,1,0
2,3,14,10,1,1
1,3,26,10,2,0
1,3,26,10,2,0
2,2,46,10,2,2
2,3,10,10,8,1
2,2,31,10,2,4
2,2,31,10,2,4
2,2,33,10,2,1
2,3,52,10,2,2
2,3,30,5,3,1
2,3,4,10,2,2
2,2,13,10,2,0
2,3,15,10,4,1
6,3,6,10,2,0
2,3,8,10,2,1
2,3,20,10,2,4
3,3,17,10,1,1
2,3,52,10,2,1
1,3,49,10,2,2
2,1,15,10,2,1
2,2,54,10,4,1
2,3,10,10,1,1
2,2,15,10,2,4
2,2,53,10,2,1
2,3,12,10,3,1
2,3,12,10,3,1
2,3,20,10,2,1
11,3,29,10,2,1
1,2,29,10,2,2
1,1,15,10,2,1
4,3,4,10,4,1
6,3,34,10,2,0
2,2,29,10,2,6
4,3,11,10,2,1
2,2,7,10,1,1
2,2,15,10,2,6
3,3,60,10,2,0
9,2,31,10,2,1
7,3,43,10,2,1
1,2,22,10,2,1
2,3,47,10,5,0
2,3,24,10,1,5
2,2,39,10,8,1
1,2,29,10,2,2
5,3,11,10,2,1
2,3,35,10,5,2
2,3,15,10,3,1
2,3,33,10,4,2
4,3,13,10,2,1
9,2,26,10,2,0
1,2,12,10,2,0
2,3,25,10,2,1
7,3,24,10,3,1
6,3,1,10,3,1
1,2,1,10,8,6
9,3,16,10,2,0
2,3,20,10,1,1
9,2,41,10,2,1
2,3,49,10,2,1
1,2,31,10,2,1
2,3,20,10,1,5
2,3,14,10,2,4
2,3,20,10,2,4
2,3,9,10,4,1
2,3,18,10,6,1
2,3,28,10,2,0
2,3,34,10,2,1
2,2,39,10,2,0
2,3,13,10,2,0
2,2,52,10,5,2
9,2,10,10,4,1
2,3,16,10,8,1
2,2,54,10,1,1
2,3,20,10,1,1
2,3,40,10,5,1
2,3,35,10,4,2
2,3,22,10,2,0
2,3,26,10,2,2
2,3,60,10,5,0
2,3,29,10,2,1
2,3,16,4,2,4
1,2,36,10,2,1
2,3,13,10,5,1
2,3,23,10,7,0
121,2,47,10,8,1
3,3,19,10,4,1
2,3,25,10,2,1
1,2,6,10,4,1
2,3,9,10,1,5
2,3,12,10,2,1
2,3,26,10,2,0
2,2,15,10,2,1
2,3,41,10,5,0
2,3,39,10,4,1
2,3,26,10,2,6
2,3,4,10,2,4
2,2,19,10,8,1
2,3,35,10,2,0
4,3,31,10,2,1
9,2,22,10,2,1
2,3,25,10,2,2
2,2,36,10,6,2
2,3,18,10,5,0
2,3,9,10,5,0
1,2,29,10,2,1
9,3,49,10,2,2
2,3,26,10,1,1
2,3,12,10,8,1
4,3,59,10,2,0
2,2,2,10,6,1
2,3,32,10,2,4
2,3,34,10,2,0
2,2,42,10,3,1
2,3,40,10,8,1
2,3,43,10,2,2
2,3,26,10,2,6
2,3,26,10,4,1
1,3,4,10,4,1
2,3,23,10,2,1
2,3,46,10,4,1
2,3,21,10,9,1
2,3,24,10,1,1
2,3,26,10,2,6
2,2,15,10,2,0
9,3,26,10,8,0
2,3,33,9,4,1
9,2,29,10,2,1
2,2,28,10,2,1
2,2,41,10,4,1
2,2,34,10,2,6
9,2,35,10,2,1
1,2,22,10,2,0
2,3,26,10,2,4
2,3,12,10,3,0
1,2,60,9,2,6
4,3,59,10,2,0
2,3,25,10,2,1
60,2,13,10,4,2
2,3,13,10,2,0
2,2,45,10,6,2
2,3,6,4,4,0
2,3,12,10,3,0
2,3,7,10,5,0
1,3,47,10,6,0
1,2,60,10,4,1
3,3,4,10,1,5
9,2,54,10,2,0
4,3,38,10,2,0
2,2,21,10,8,2
27,3,43,10,2,1
6,3,34,10,2,1
2,3,7,10,2,1
1,3,24,10,5,1
7,3,53,10,1,1
2,2,41,10,2,1
1,3,12,10,2,1
7,3,16,10,2,1
3,3,4,10,2,0
2,2,21,10,9,0
11,3,40,10,2,1
4,3,23,10,4,0
9,2,29,10,2,2
2,3,28,10,2,1
3,3,4,9,2,1
2,3,26,10,4,2
2,2,54,10,8,1
2,2,46,10,2,1
2,3,18,10,2,1
4,3,22,10,4,1
4,2,59,10,2,0
6,3,47,10,4,1
8,3,5,10,2,5
2,2,15,10,4,1
2,3,26,10,4,1
9,3,26,10,2,0
2,2,35,10,1,0
1,2,29,10,2,1
6,3,40,10,2,6
1,2,25,10,2,1
2,3,31,10,2,4
2,3,16,10,2,2
0,FALSE,7,10,1,5
2,3,13,10,2,4
2,2,37,10,6,1
27,3,27,10,2,1
2,3,49,10,2,1
4,3,31,10,2,0
2,2,39,10,1,1
2,2,39,10,2,4
2,2,51,10,4,1
2,3,23,10,5,0
2,2,29,10,2,1
2,3,43,10,2,6
2,3,26,10,4,1
2,2,6,10,4,1
2,3,7,10,3,1
9,3,25,10,2,1
34,1,15,10,2,1
2,3,35,10,5,0
2,3,31,10,4,1
2,3,43,10,2,6
2,3,20,10,7,0
2,2,60,10,6,1
2,2,6,10,4,1
2,1,28,10,1,1
2,3,41,10,1,1
2,3,43,10,2,1
2,2,53,10,4,2
2,3,13,10,2,2
2,2,47,10,2,0
2,1,13,10,2,1
1,2,39,10,3,1
2,2,15,10,2,1
1,3,29,10,2,1
27,3,27,10,2,6
2,3,12,10,2,2
2,2,15,10,2,1
7,3,41,10,3,1
2,2,18,10,5,5
3,3,16,10,1,5
2,3,25,10,2,1
27,3,52,10,8,1
1,2,36,10,2,0
2,3,43,10,2,1
2,2,18,10,6,1
2,3,7,10,2,2
4,3,5,10,2,1
2,3,26,10,4,1
7,3,40,10,1,1
2,2,23,10,2,2
2,2,1,10,2,0
2,3,10,10,8,2
2,3,7,10,5,1
1,3,29,10,2,1
9,3,27,10,9,2
3,3,16,10,1,0
1,2,18,10,9,6
2,3,47,10,5,1
2,3,35,10,5,6
2,2,41,10,2,4
2,3,12,10,4,1
2,3,31,10,2,1
2,2,35,10,1,5
6,3,1,10,2,1
2,3,15,10,1,0
2,3,10,10,1,5
2,3,7,10,1,0
1,3,5,10,2,4
1,2,60,10,4,1
2,3,34,10,2,4
2,3,26,10,4,1
2,3,15,10,4,1
2,3,13,10,1,1
2,3,50,10,2,1
5,3,18,10,1,1
2,3,53,10,4,0
2,3,50,10,1,1
2,3,15,10,1,0
2,2,35,10,2,1
2,3,25,10,2,1
2,3,26,10,1,5
8,3,28,10,2,1
1,2,23,10,4,1
2,3,26,9,2,4
9,2,10,10,2,0
2,2,34,10,1,1
7,3,14,10,2,1
2,3,13,10,1,1
1,2,60,10,4,6
2,3,7,10,1,0
1,3,5,10,1,1
2,2,47,10,4,1
2,3,12,10,1,0
18,2,15,10,1,0
2,2,35,10,4,1
2,3,43,10,2,1
1,1,36,10,8,0
18,2,15,10,1,0
1,2,22,10,2,0
2,3,12,10,1,0
2,3,34,10,2,4
2,3,50,10,2,1
2,2,7,10,4,1
1,3,26,10,2,1
2,3,24,10,1,1
2,3,41,10,4,1
1,3,27,10,2,1
5,3,35,10,2,2
6,3,1,10,1,0
4,3,23,10,4,1
2,2,14,10,1,1
2,2,53,10,4,1
2,3,24,10,1,1
2,2,17,10,3,1
2,2,51,10,6,1
31,3,29,10,4,1
2,3,25,10,2,2
2,3,12,10,4,1
2,3,24,10,2,4
2,3,16,10,4,1
2,3,23,10,4,1
2,2,16,10,4,1
2,3,31,10,2,0
2,3,28,10,4,1
4,3,38,10,2,6
2,3,28,10,4,1
211,1,13,10,1,0
2,3,45,10,5,1
1,2,57,10,3,1
2,1,28,10,3,1
2,2,55,10,2,1
1,1,34,10,4,1
2,3,27,10,2,0
73,3,22,10,4,1
2,2,6,10,4,1
1,2,18,9,2,4
2,3,35,10,5,1
56,3,8,10,2,4
2,3,7,10,8,1
1,1,50,10,2,1
2,2,41,10,4,1
2,3,43,10,2,1
2,3,38,10,2,1
2,3,26,10,2,1
2,2,45,10,2,4
2,3,26,10,2,6
7,3,40,10,1,1
121,2,47,10,8,0
2,3,60,10,2,2
1,2,41,10,2,1
2,3,26,10,2,6
2,3,49,10,2,0
2,3,50,10,2,1
1,2,6,10,4,1
2,3,35,10,2,0
2,3,26,10,2,1
2,3,26,10,2,1
1,3,22,10,6,1
2,3,12,10,2,1
2,2,15,10,2,1
2,3,31,10,2,4
2,3,27,10,4,1
2,2,15,10,2,1
2,3,12,10,4,1
2,3,54,10,5,2
2,3,26,10,2,1
0,1,47,10,2,4
9,2,55,10,2,1
1,1,47,10,3,1
3,3,37,10,5,1
2,3,31,10,1,1
7,3,45,10,3,1
2,3,7,10,2,2
4,3,6,10,4,1
2,3,23,10,2,0
2,2,36,10,2,0
2,3,26,10,2,6
1,1,41,10,2,1
4,3,31,10,2,0
2,3,41,10,2,6
2,3,53,10,2,2
2,3,55,10,5,1
2,3,31,10,5,2
2,3,26,10,4,1
1,2,60,10,2,0
30,2,22,10,1,2
2,2,12,10,1,1
2,3,26,10,2,1
2,3,28,10,5,0
9,3,27,10,2,2
9,3,26,10,2,6
2,2,60,10,4,1
2,3,53,10,2,4
5,3,38,10,2,1
2,2,6,10,2,0
2,3,35,10,4,1
2,3,3,10,2,0
5,3,51,10,1,0
2,2,15,10,2,1
4,3,23,10,2,1
15,3,27,9,2,1
1,3,26,10,2,1
7,3,41,10,1,0
2,3,49,10,2,1
1,1,18,10,1,0
2,3,37,10,5,1
4,3,31,10,2,0
1,2,29,10,2,1
219,3,41,9,2,4
6,3,7,10,2,1
2,2,53,10,2,1
1,2,36,10,2,4
7,3,40,10,1,1
2,2,13,10,5,1
1,1,18,10,1,0
9,2,26,10,2,1
7,3,38,10,2,1
2,2,8,10,2,1
1,2,6,10,8,1
2,3,35,10,4,2
1,2,22,10,4,1
2,3,12,10,2,0
2,3,26,10,2,2
2,2,41,10,1,0
2,3,33,10,2,2
3,3,19,10,4,2
1,2,55,10,2,0
1,1,24,10,1,1
4,3,6,10,4,1
1,1,24,10,2,4
2,3,49,10,2,0
2,3,4,4,2,1
2,3,16,10,2,0
1,1,19,10,2,1
2,3,53,10,2,2
2,3,26,10,4,0
2,2,26,10,2,1
2,1,34,10,2,1
2,2,29,10,2,2
2,2,42,10,3,0
2,3,28,10,5,1
7,3,31,10,2,1
1,2,15,10,2,0
2,3,50,10,2,2
2,2,12,10,2,1
2,3,41,10,2,4
2,3,26,10,2,1
1,2,19,10,2,4
2,3,60,10,2,0
2,3,9,10,2,1
2,2,15,10,2,0
1,1,36,10,8,2
2,2,13,10,2,1
2,3,35,10,4,1
2,3,45,10,1,1
21,1,12,10,1,1
2,3,20,10,6,2
88,3,46,10,2,6
1,2,29,10,2,1
2,3,13,10,2,1
2,3,26,10,2,1
6,3,47,10,2,0
2,3,18,4,2,6
2,3,16,10,4,2
2,3,41,10,4,0
2,3,41,10,4,1
2,2,56,10,2,1
1,2,60,10,4,1
2,3,26,10,2,2
1,1,19,10,1,5
2,3,49,10,2,0
2,3,28,10,2,1
1,2,42,10,2,6
4,3,31,10,2,1
2,3,26,10,2,1
4,3,40,10,4,1
2,3,26,10,2,4
0,2,28,10,2,2
70,2,16,9,2,1
2,3,19,10,5,1
2,2,41,10,2,0
2,2,53,10,2,0
1,3,29,10,2,1
1,1,3,10,2,1
2,2,15,10,2,1
2,2,39,10,5,0
2,2,12,10,6,2
60,2,13,10,2,0
2,3,16,10,8,0
6,3,40,10,2,1
2,3,26,10,2,0
2,3,9,10,2,0
4,3,52,10,2,1
2,2,15,10,2,2
2,3,21,10,5,1
2,2,29,10,2,2
2,2,47,10,2,1
1,2,60,10,4,0
2,3,16,10,2,4
13,1,35,10,2,0
2,3,13,10,2,4
2,3,3,10,2,1
2,3,49,10,2,1
2,2,54,10,2,0
0,1,53,10,2,4
2,3,16,10,1,1
2,3,12,10,8,1
2,2,54,10,2,4
1,1,22,10,2,1
1,2,36,10,4,1
1,2,26,10,2,1
4,3,31,10,2,1
5,3,40,10,2,1
2,3,9,10,2,1
2,3,15,10,2,0
2,3,55,10,5,1
2,3,16,10,2,2
1,2,39,10,1,0
2,3,53,10,1,1
1,2,39,10,2,4
2,3,46,10,2,1
2,3,26,10,2,0
6,3,47,10,2,1
2,3,22,10,4,1
2,2,15,10,2,1
2,2,19,10,4,1
2,2,30,10,2,2
9,2,29,10,2,0
7,3,18,10,2,1
2,3,27,10,6,1
2,3,36,10,4,2
9,2,26,10,2,1
2,2,29,10,2,1
1,2,31,10,2,6
1,2,10,10,2,4
2,2,51,10,2,1
6,3,7,10,2,1
2,3,5,10,2,4
2,3,16,10,5,0
2,3,35,10,2,0
1,2,23,10,2,6
2,2,52,10,1,0
2,2,12,9,2,6
2,2,28,10,2,1
2,2,53,10,2,1
1,2,9,10,8,1
2,3,24,10,2,1
2,3,10,10,5,0
2,2,60,10,4,1
1,2,18,10,4,1
12,1,31,10,1,1
2,3,47,10,2,6
2,3,28,10,2,6
114,2,12,10,2,1
7,3,31,10,2,1
2,3,26,10,2,0
2,3,20,10,5,1
2,2,28,10,2,4
2,3,25,10,2,1
2,2,15,10,2,1
2,3,19,10,4,1
2,3,26,10,2,0
2,3,14,10,1,1
1,3,22,10,4,1
2,3,12,10,4,6
69,2,4,10,3,1
9,2,4,10,2,2
1,1,51,10,2,1
2,3,35,10,4,1
2,2,15,10,2,1
2,3,46,10,2,1
2,3,7,4,2,6
2,2,53,10,4,1
2,3,33,10,5,0
2,3,26,10,2,4
2,2,13,10,2,2
2,3,14,10,2,4
1,2,23,10,2,0
2,2,15,10,2,1
2,3,24,10,2,1
1,2,60,10,2,1
2,3,7,10,5,1
3,3,28,10,2,2
2,2,21,10,6,0
2,3,17,10,1,1
2,3,17,10,2,4
3,3,28,10,2,2
2,2,47,10,2,0
2,3,43,10,2,1
2,3,16,10,4,1
2,3,26,10,5,1
7,3,4,10,2,2
2,2,57,10,3,1
2,2,25,10,2,2
2,3,9,10,5,1
2,3,26,10,2,2
3,3,28,10,2,2
2,2,19,10,6,0
1,3,51,10,2,1
9,2,53,10,4,1
7,3,14,10,2,1
2,2,47,10,2,1
2,1,10,10,2,1
2,3,3,10,2,1
2,2,15,10,2,1
7,3,14,10,2,1
2,2,47,10,2,1
1,2,24,10,2,1
2,3,12,10,5,0
2,2,15,10,2,1
4,3,31,10,2,1
2,3,26,10,2,1
2,2,26,10,4,1
2,3,35,10,7,2
2,2,15,10,2,1
4,3,23,10,2,0
6,3,16,10,2,2
4,3,45,10,2,1
2,2,7,10,2,0
1,3,25,10,2,1
1,1,60,10,2,1
4,3,4,10,2,1
2,3,3,10,2,1
27,3,52,10,5,0
5,3,19,10,2,1
5,3,51,10,1,1
1,2,57,10,3,0
2,3,26,10,6,1
3,3,12,10,4,1
11,3,7,10,2,4
2,2,30,10,2,1
8,3,21,10,2,1
2,1,24,10,2,1
2,3,7,10,1,0
2,3,10,10,4,1
4,3,41,9,2,1
7,3,14,10,2,1
2,3,53,10,2,0
2,2,22,10,2,4
2,3,26,10,8,1
1,3,22,10,6,1
2,3,13,10,3,1
11,3,7,10,2,4
2,3,33,10,2,2
3,3,60,10,2,1
1,1,47,10,1,0
2,3,26,10,2,1
2,3,47,10,5,1
2,3,24,10,2,1
3,3,19,10,2,4
2,2,35,10,4,1
2,3,25,10,4,1
2,2,12,10,6,1
2,3,21,10,4,1
2,3,53,10,8,1
2,2,10,10,2,1
2,3,16,10,2,1
6,3,42,10,2,1
2,3,26,10,2,4
2,3,35,10,2,6
2,2,23,10,2,1
2,3,35,10,2,4
0,FALSE,7,10,1,5
2,2,34,10,2,2
2,2,3,10,1,1
2,2,38,10,8,1
2,3,36,10,3,1
27,3,4,10,1,1
7,3,40,10,2,1
30,2,22,10,1,1
5,3,42,10,1,1
2,3,26,10,1,1
2,3,9,10,2,1
9,3,25,10,2,1
2,3,47,10,2,4
2,3,16,10,4,2
2,3,35,10,4,1
2,3,47,10,1,1
2,2,12,10,2,1
1,1,29,10,2,1
2,3,30,10,5,1
2,3,26,10,2,0
2,3,15,9,1,5
2,3,36,10,6,1
0,2,29,10,2,6
2,3,50,10,2,1
2,3,26,10,2,1
2,2,33,10,4,1
4,3,11,10,2,1
2,3,41,10,1,1
2,3,23,10,4,1
2,2,15,10,2,1
2,3,60,10,2,2
119,2,15,10,2,1
21,2,10,10,3,1
4,3,40,10,4,1
2,3,13,10,2,2
2,3,4,10,8,2
2,3,12,10,5,0
1,1,34,10,2,0
3,3,7,10,2,2
2,3,9,10,2,2
2,3,26,10,4,1
1,3,22,10,2,0
6,3,16,10,1,1
4,2,40,10,2,1
2,2,53,10,2,2
2,3,25,10,2,2
5,3,34,10,2,4
1,3,29,10,2,1
2,3,28,10,5,1
2,2,47,10,8,1
1,2,29,10,2,4
2,2,29,10,2,6
2,2,41,10,16,0
145,2,41,10,2,1
2,3,26,10,2,0
1,2,23,10,2,1
2,3,26,10,2,6
1,2,5,10,4,1
2,3,46,10,2,0
2,2,15,10,2,1
2,2,53,10,2,4
4,3,4,10,2,1
4,3,11,10,2,1
9,3,26,10,5,0
2,2,51,10,2,0
4,3,4,10,2,0
2,3,9,10,2,6
2,3,22,10,1,1
2,3,9,10,2,6
31,3,29,10,2,0
2,2,15,10,2,1
1,2,9,10,2,4
4,2,40,10,2,1
7,3,43,10,1,1
2,3,50,10,2,1
2,3,9,10,2,6
1,2,25,10,2,1
2,3,9,10,2,6
1,2,60,10,2,0
2,2,2,10,2,1
2,2,30,10,2,0
2,3,26,10,2,1
6,3,49,10,2,4
2,3,26,10,2,4
2,2,13,10,2,2
2,1,28,10,1,0
2,3,30,9,4,1
2,2,54,10,6,0
1,2,29,10,2,1
2,3,16,10,3,1
2,3,16,10,4,1
1,2,60,10,4,6
2,2,60,10,4,6
